basis set	element	element CURIE	element name
def2-SVPD	48	CHEBI:22977	cadmium
def2-SVPD	49	CHEBI:30430	indium
def2-SVPD	50	CHEBI:27007	tin
def2-SVPD	51	CHEBI:30513	antimony
def2-SVPD	52	CHEBI:30452	tellurium
def2-SVPD	53	CHEBI:24859	iodine
def2-SVPD	54	CHEBI:49957	xenon
def2-SVPD	55	CHEBI:30514	caesium
def2-SVPD	56	CHEBI:32594	barium
def2-SVPD	57	CHEBI:33336	lanthanum
def2-SVPD	72	CHEBI:33343	hafnium
def2-SVPD	73	CHEBI:33348	tantalum
def2-SVPD	74	CHEBI:27998	tungsten
def2-SVPD	75	CHEBI:49882	rhenium
def2-SVPD	76	CHEBI:30687	osmium
def2-SVPD	77	CHEBI:49666	iridium
def2-SVPD	78	CHEBI:33364	platinum
def2-SVPD	79	CHEBI:29287	gold
def2-SVPD	80	CHEBI:25195	mercury
def2-SVPD	81	CHEBI:30440	thallium
def2-SVPD	82	CHEBI:25016	lead
def2-SVPD	83	CHEBI:33301	bismuth
def2-SVPD	84	CHEBI:33313	polonium
def2-SVPD	85	CHEBI:30415	astatine
def2-SVPD	86	CHEBI:33314	radon
def2-SVPD	1	CHEBI:49637	hydrogen
def2-SVPD	2	CHEBI:30217	helium
def2-SVPD	3	CHEBI:30145	lithium
def2-SVPD	4	CHEBI:30501	beryllium
def2-SVPD	5	CHEBI:27560	boron
def2-SVPD	6	CHEBI:27594	carbon
def2-SVPD	7	CHEBI:25555	nitrogen
def2-SVPD	8	CHEBI:25805	oxygen
def2-SVPD	9	CHEBI:24061	fluorine
def2-SVPD	10	CHEBI:33310	neon
def2-SVPD	11	CHEBI:26708	sodium
def2-SVPD	12	CHEBI:25107	magnesium
def2-SVPD	13	CHEBI:28984	aluminium
def2-SVPD	14	CHEBI:27573	silicon
def2-SVPD	15	CHEBI:28659	phosphorus
def2-SVPD	16	CHEBI:26833	sulfur
def2-SVPD	17	CHEBI:23116	chlorine
def2-SVPD	18	CHEBI:49475	argon
def2-SVPD	19	CHEBI:26216	potassium
def2-SVPD	20	CHEBI:22984	calcium
def2-SVPD	21	CHEBI:33330	scandium
def2-SVPD	22	CHEBI:33341	titanium
def2-SVPD	23	CHEBI:27698	vanadium
def2-SVPD	24	CHEBI:28073	chromium
def2-SVPD	25	CHEBI:18291	manganese
def2-SVPD	26	CHEBI:18248	iron
def2-SVPD	27	CHEBI:27638	cobalt
def2-SVPD	28	CHEBI:28112	nickel
def2-SVPD	29	CHEBI:28694	copper
def2-SVPD	30	CHEBI:27363	zinc
def2-SVPD	31	CHEBI:49631	gallium
def2-SVPD	32	CHEBI:30441	germanium
def2-SVPD	33	CHEBI:27563	arsenic
def2-SVPD	34	CHEBI:27568	selenium
def2-SVPD	35	CHEBI:22927	bromine
def2-SVPD	36	CHEBI:49696	krypton
def2-SVPD	37	CHEBI:33322	rubidium
def2-SVPD	38	CHEBI:33324	strontium
def2-SVPD	39	CHEBI:33331	yttrium
def2-SVPD	40	CHEBI:33342	zirconium
def2-SVPD	41	CHEBI:33344	niobium
def2-SVPD	42	CHEBI:28685	molybdenum
def2-SVPD	43	CHEBI:33353	technetium
def2-SVPD	44	CHEBI:30682	ruthenium
def2-SVPD	45	CHEBI:33359	rhodium
def2-SVPD	46	CHEBI:33363	palladium
def2-SVPD	47	CHEBI:30512	silver
def2-SVPD	48	CHEBI:22977	cadmium
def2-SVPD	49	CHEBI:30430	indium
def2-SVPD	50	CHEBI:27007	tin
def2-SVPD	51	CHEBI:30513	antimony
def2-SVPD	52	CHEBI:30452	tellurium
def2-SVPD	53	CHEBI:24859	iodine
def2-SVPD	54	CHEBI:49957	xenon
def2-SVPD	55	CHEBI:30514	caesium
def2-SVPD	56	CHEBI:32594	barium
def2-SVPD	57	CHEBI:33336	lanthanum
def2-SVPD	72	CHEBI:33343	hafnium
def2-SVPD	73	CHEBI:33348	tantalum
def2-SVPD	74	CHEBI:27998	tungsten
def2-SVPD	75	CHEBI:49882	rhenium
def2-SVPD	76	CHEBI:30687	osmium
def2-SVPD	77	CHEBI:49666	iridium
def2-SVPD	78	CHEBI:33364	platinum
def2-SVPD	79	CHEBI:29287	gold
def2-SVPD	80	CHEBI:25195	mercury
def2-SVPD	81	CHEBI:30440	thallium
def2-SVPD	82	CHEBI:25016	lead
def2-SVPD	83	CHEBI:33301	bismuth
def2-SVPD	84	CHEBI:33313	polonium
def2-SVPD	85	CHEBI:30415	astatine
def2-SVPD	86	CHEBI:33314	radon
def2-SVPD-RIFIT	1	CHEBI:49637	hydrogen
def2-SVPD-RIFIT	2	CHEBI:30217	helium
def2-SVPD-RIFIT	3	CHEBI:30145	lithium
def2-SVPD-RIFIT	4	CHEBI:30501	beryllium
def2-SVPD-RIFIT	5	CHEBI:27560	boron
def2-SVPD-RIFIT	6	CHEBI:27594	carbon
def2-SVPD-RIFIT	7	CHEBI:25555	nitrogen
def2-SVPD-RIFIT	8	CHEBI:25805	oxygen
def2-SVPD-RIFIT	9	CHEBI:24061	fluorine
def2-SVPD-RIFIT	10	CHEBI:33310	neon
def2-SVPD-RIFIT	11	CHEBI:26708	sodium
def2-SVPD-RIFIT	12	CHEBI:25107	magnesium
def2-SVPD-RIFIT	13	CHEBI:28984	aluminium
def2-SVPD-RIFIT	14	CHEBI:27573	silicon
def2-SVPD-RIFIT	15	CHEBI:28659	phosphorus
def2-SVPD-RIFIT	16	CHEBI:26833	sulfur
def2-SVPD-RIFIT	17	CHEBI:23116	chlorine
def2-SVPD-RIFIT	18	CHEBI:49475	argon
def2-SVPD-RIFIT	19	CHEBI:26216	potassium
def2-SVPD-RIFIT	20	CHEBI:22984	calcium
def2-SVPD-RIFIT	21	CHEBI:33330	scandium
def2-SVPD-RIFIT	22	CHEBI:33341	titanium
def2-SVPD-RIFIT	23	CHEBI:27698	vanadium
def2-SVPD-RIFIT	24	CHEBI:28073	chromium
def2-SVPD-RIFIT	25	CHEBI:18291	manganese
def2-SVPD-RIFIT	26	CHEBI:18248	iron
def2-SVPD-RIFIT	27	CHEBI:27638	cobalt
def2-SVPD-RIFIT	28	CHEBI:28112	nickel
def2-SVPD-RIFIT	29	CHEBI:28694	copper
def2-SVPD-RIFIT	30	CHEBI:27363	zinc
def2-SVPD-RIFIT	31	CHEBI:49631	gallium
def2-SVPD-RIFIT	32	CHEBI:30441	germanium
def2-SVPD-RIFIT	33	CHEBI:27563	arsenic
def2-SVPD-RIFIT	34	CHEBI:27568	selenium
def2-SVPD-RIFIT	35	CHEBI:22927	bromine
def2-SVPD-RIFIT	36	CHEBI:49696	krypton
def2-SVPD-RIFIT	37	CHEBI:33322	rubidium
def2-SVPD-RIFIT	38	CHEBI:33324	strontium
def2-SVPD-RIFIT	39	CHEBI:33331	yttrium
def2-SVPD-RIFIT	40	CHEBI:33342	zirconium
def2-SVPD-RIFIT	41	CHEBI:33344	niobium
def2-SVPD-RIFIT	42	CHEBI:28685	molybdenum
def2-SVPD-RIFIT	43	CHEBI:33353	technetium
def2-SVPD-RIFIT	44	CHEBI:30682	ruthenium
def2-SVPD-RIFIT	45	CHEBI:33359	rhodium
def2-SVPD-RIFIT	46	CHEBI:33363	palladium
def2-SVPD-RIFIT	47	CHEBI:30512	silver
def2-SVPD-RIFIT	48	CHEBI:22977	cadmium
def2-SVPD-RIFIT	49	CHEBI:30430	indium
def2-SVPD-RIFIT	50	CHEBI:27007	tin
def2-SVPD-RIFIT	51	CHEBI:30513	antimony
def2-SVPD-RIFIT	52	CHEBI:30452	tellurium
def2-SVPD-RIFIT	53	CHEBI:24859	iodine
def2-SVPD-RIFIT	54	CHEBI:49957	xenon
def2-SVPD-RIFIT	55	CHEBI:30514	caesium
def2-SVPD-RIFIT	56	CHEBI:32594	barium
def2-SVPD-RIFIT	57	CHEBI:33336	lanthanum
def2-SVPD-RIFIT	72	CHEBI:33343	hafnium
def2-SVPD-RIFIT	73	CHEBI:33348	tantalum
def2-SVPD-RIFIT	74	CHEBI:27998	tungsten
def2-SVPD-RIFIT	75	CHEBI:49882	rhenium
def2-SVPD-RIFIT	76	CHEBI:30687	osmium
def2-SVPD-RIFIT	77	CHEBI:49666	iridium
def2-SVPD-RIFIT	78	CHEBI:33364	platinum
def2-SVPD-RIFIT	79	CHEBI:29287	gold
def2-SVPD-RIFIT	80	CHEBI:25195	mercury
def2-SVPD-RIFIT	81	CHEBI:30440	thallium
def2-SVPD-RIFIT	82	CHEBI:25016	lead
def2-SVPD-RIFIT	83	CHEBI:33301	bismuth
def2-SVPD-RIFIT	84	CHEBI:33313	polonium
def2-SVPD-RIFIT	85	CHEBI:30415	astatine
def2-SVPD-RIFIT	86	CHEBI:33314	radon
def2-TZVP	1	CHEBI:49637	hydrogen
def2-TZVP	2	CHEBI:30217	helium
def2-TZVP	3	CHEBI:30145	lithium
def2-TZVP	4	CHEBI:30501	beryllium
def2-TZVP	5	CHEBI:27560	boron
def2-TZVP	6	CHEBI:27594	carbon
def2-TZVP	7	CHEBI:25555	nitrogen
def2-TZVP	8	CHEBI:25805	oxygen
def2-TZVP	9	CHEBI:24061	fluorine
def2-TZVP	10	CHEBI:33310	neon
def2-TZVP	11	CHEBI:26708	sodium
def2-TZVP	12	CHEBI:25107	magnesium
def2-TZVP	13	CHEBI:28984	aluminium
def2-TZVP	14	CHEBI:27573	silicon
def2-TZVP	15	CHEBI:28659	phosphorus
def2-TZVP	16	CHEBI:26833	sulfur
def2-TZVP	17	CHEBI:23116	chlorine
def2-TZVP	18	CHEBI:49475	argon
def2-TZVP	19	CHEBI:26216	potassium
def2-TZVP	20	CHEBI:22984	calcium
def2-TZVP	21	CHEBI:33330	scandium
def2-TZVP	22	CHEBI:33341	titanium
def2-TZVP	23	CHEBI:27698	vanadium
def2-TZVP	24	CHEBI:28073	chromium
def2-TZVP	25	CHEBI:18291	manganese
def2-TZVP	26	CHEBI:18248	iron
def2-TZVP	27	CHEBI:27638	cobalt
def2-TZVP	28	CHEBI:28112	nickel
def2-TZVP	29	CHEBI:28694	copper
def2-TZVP	30	CHEBI:27363	zinc
def2-TZVP	31	CHEBI:49631	gallium
def2-TZVP	32	CHEBI:30441	germanium
def2-TZVP	33	CHEBI:27563	arsenic
def2-TZVP	34	CHEBI:27568	selenium
def2-TZVP	35	CHEBI:22927	bromine
def2-TZVP	36	CHEBI:49696	krypton
def2-TZVP	37	CHEBI:33322	rubidium
def2-TZVP	38	CHEBI:33324	strontium
def2-TZVP	39	CHEBI:33331	yttrium
def2-TZVP	40	CHEBI:33342	zirconium
def2-TZVP	41	CHEBI:33344	niobium
def2-TZVP	42	CHEBI:28685	molybdenum
def2-TZVP	43	CHEBI:33353	technetium
def2-TZVP	44	CHEBI:30682	ruthenium
def2-TZVP	45	CHEBI:33359	rhodium
def2-TZVP	46	CHEBI:33363	palladium
def2-TZVP	47	CHEBI:30512	silver
def2-TZVP	48	CHEBI:22977	cadmium
def2-TZVP	49	CHEBI:30430	indium
def2-TZVP	50	CHEBI:27007	tin
def2-TZVP	51	CHEBI:30513	antimony
def2-TZVP	52	CHEBI:30452	tellurium
def2-TZVP	53	CHEBI:24859	iodine
def2-TZVP	54	CHEBI:49957	xenon
def2-TZVP	55	CHEBI:30514	caesium
def2-TZVP	56	CHEBI:32594	barium
def2-TZVP	57	CHEBI:33336	lanthanum
def2-TZVP	72	CHEBI:33343	hafnium
def2-TZVP	73	CHEBI:33348	tantalum
def2-TZVP	74	CHEBI:27998	tungsten
def2-TZVP	75	CHEBI:49882	rhenium
def2-TZVP	76	CHEBI:30687	osmium
def2-TZVP	77	CHEBI:49666	iridium
def2-TZVP	78	CHEBI:33364	platinum
def2-TZVP	79	CHEBI:29287	gold
def2-TZVP	80	CHEBI:25195	mercury
def2-TZVP	81	CHEBI:30440	thallium
def2-TZVP	82	CHEBI:25016	lead
def2-TZVP	83	CHEBI:33301	bismuth
def2-TZVP	84	CHEBI:33313	polonium
def2-TZVP	85	CHEBI:30415	astatine
def2-TZVP	86	CHEBI:33314	radon
def2-TZVP	1	CHEBI:49637	hydrogen
def2-TZVP	2	CHEBI:30217	helium
def2-TZVP	3	CHEBI:30145	lithium
def2-TZVP	4	CHEBI:30501	beryllium
def2-TZVP	5	CHEBI:27560	boron
def2-TZVP	6	CHEBI:27594	carbon
def2-TZVP	7	CHEBI:25555	nitrogen
def2-TZVP	8	CHEBI:25805	oxygen
def2-TZVP	9	CHEBI:24061	fluorine
def2-TZVP	10	CHEBI:33310	neon
def2-TZVP	11	CHEBI:26708	sodium
def2-TZVP	12	CHEBI:25107	magnesium
def2-TZVP	13	CHEBI:28984	aluminium
def2-TZVP	14	CHEBI:27573	silicon
def2-TZVP	15	CHEBI:28659	phosphorus
def2-TZVP	16	CHEBI:26833	sulfur
def2-TZVP	17	CHEBI:23116	chlorine
def2-TZVP	18	CHEBI:49475	argon
def2-TZVP	19	CHEBI:26216	potassium
def2-TZVP	20	CHEBI:22984	calcium
def2-TZVP	21	CHEBI:33330	scandium
def2-TZVP	22	CHEBI:33341	titanium
def2-TZVP	23	CHEBI:27698	vanadium
def2-TZVP	24	CHEBI:28073	chromium
def2-TZVP	25	CHEBI:18291	manganese
def2-TZVP	26	CHEBI:18248	iron
def2-TZVP	27	CHEBI:27638	cobalt
def2-TZVP	28	CHEBI:28112	nickel
def2-TZVP	29	CHEBI:28694	copper
def2-TZVP	30	CHEBI:27363	zinc
def2-TZVP	31	CHEBI:49631	gallium
def2-TZVP	32	CHEBI:30441	germanium
def2-TZVP	33	CHEBI:27563	arsenic
def2-TZVP	34	CHEBI:27568	selenium
def2-TZVP	35	CHEBI:22927	bromine
def2-TZVP	36	CHEBI:49696	krypton
def2-TZVP	37	CHEBI:33322	rubidium
def2-TZVP	38	CHEBI:33324	strontium
def2-TZVP	39	CHEBI:33331	yttrium
def2-TZVP	40	CHEBI:33342	zirconium
def2-TZVP	41	CHEBI:33344	niobium
def2-TZVP	42	CHEBI:28685	molybdenum
def2-TZVP	43	CHEBI:33353	technetium
def2-TZVP	44	CHEBI:30682	ruthenium
def2-TZVP	45	CHEBI:33359	rhodium
def2-TZVP	46	CHEBI:33363	palladium
def2-TZVP	47	CHEBI:30512	silver
def2-TZVP	48	CHEBI:22977	cadmium
def2-TZVP	49	CHEBI:30430	indium
def2-TZVP	50	CHEBI:27007	tin
def2-TZVP	51	CHEBI:30513	antimony
def2-TZVP	52	CHEBI:30452	tellurium
def2-TZVP	53	CHEBI:24859	iodine
def2-TZVP	54	CHEBI:49957	xenon
def2-TZVP	55	CHEBI:30514	caesium
def2-TZVP	56	CHEBI:32594	barium
def2-TZVP	57	CHEBI:33336	lanthanum
def2-TZVP	58	CHEBI:33369	cerium
def2-TZVP	59	CHEBI:49828	praseodymium
def2-TZVP	60	CHEBI:33372	neodymium
def2-TZVP	61	CHEBI:33373	promethium
def2-TZVP	62	CHEBI:33374	samarium
def2-TZVP	63	CHEBI:32999	europium
def2-TZVP	64	CHEBI:33375	gadolinium
def2-TZVP	65	CHEBI:33376	terbium
def2-TZVP	66	CHEBI:33377	dysprosium
def2-TZVP	67	CHEBI:49648	holmium
def2-TZVP	68	CHEBI:33379	erbium
def2-TZVP	69	CHEBI:33380	thulium
def2-TZVP	70	CHEBI:33381	ytterbium
def2-TZVP	71	CHEBI:33382	lutetium
def2-TZVP	72	CHEBI:33343	hafnium
def2-TZVP	73	CHEBI:33348	tantalum
def2-TZVP	74	CHEBI:27998	tungsten
def2-TZVP	75	CHEBI:49882	rhenium
def2-TZVP	76	CHEBI:30687	osmium
def2-TZVP	77	CHEBI:49666	iridium
def2-TZVP	78	CHEBI:33364	platinum
def2-TZVP	79	CHEBI:29287	gold
def2-TZVP	80	CHEBI:25195	mercury
def2-TZVP	81	CHEBI:30440	thallium
def2-TZVP	82	CHEBI:25016	lead
def2-TZVP	83	CHEBI:33301	bismuth
def2-TZVP	84	CHEBI:33313	polonium
def2-TZVP	85	CHEBI:30415	astatine
def2-TZVP	86	CHEBI:33314	radon
def2-TZVP-RIFIT	1	CHEBI:49637	hydrogen
def2-TZVP-RIFIT	2	CHEBI:30217	helium
def2-TZVP-RIFIT	3	CHEBI:30145	lithium
def2-TZVP-RIFIT	4	CHEBI:30501	beryllium
def2-TZVP-RIFIT	5	CHEBI:27560	boron
def2-TZVP-RIFIT	6	CHEBI:27594	carbon
def2-TZVP-RIFIT	7	CHEBI:25555	nitrogen
def2-TZVP-RIFIT	8	CHEBI:25805	oxygen
def2-TZVP-RIFIT	9	CHEBI:24061	fluorine
def2-TZVP-RIFIT	10	CHEBI:33310	neon
def2-TZVP-RIFIT	11	CHEBI:26708	sodium
def2-TZVP-RIFIT	12	CHEBI:25107	magnesium
def2-TZVP-RIFIT	13	CHEBI:28984	aluminium
def2-TZVP-RIFIT	14	CHEBI:27573	silicon
def2-TZVP-RIFIT	15	CHEBI:28659	phosphorus
def2-TZVP-RIFIT	16	CHEBI:26833	sulfur
def2-TZVP-RIFIT	17	CHEBI:23116	chlorine
def2-TZVP-RIFIT	18	CHEBI:49475	argon
def2-TZVP-RIFIT	19	CHEBI:26216	potassium
def2-TZVP-RIFIT	20	CHEBI:22984	calcium
def2-TZVP-RIFIT	21	CHEBI:33330	scandium
def2-TZVP-RIFIT	22	CHEBI:33341	titanium
def2-TZVP-RIFIT	23	CHEBI:27698	vanadium
def2-TZVP-RIFIT	24	CHEBI:28073	chromium
def2-TZVP-RIFIT	25	CHEBI:18291	manganese
def2-TZVP-RIFIT	26	CHEBI:18248	iron
def2-TZVP-RIFIT	27	CHEBI:27638	cobalt
def2-TZVP-RIFIT	28	CHEBI:28112	nickel
def2-TZVP-RIFIT	29	CHEBI:28694	copper
def2-TZVP-RIFIT	30	CHEBI:27363	zinc
def2-TZVP-RIFIT	31	CHEBI:49631	gallium
def2-TZVP-RIFIT	32	CHEBI:30441	germanium
def2-TZVP-RIFIT	33	CHEBI:27563	arsenic
def2-TZVP-RIFIT	34	CHEBI:27568	selenium
def2-TZVP-RIFIT	35	CHEBI:22927	bromine
def2-TZVP-RIFIT	36	CHEBI:49696	krypton
def2-TZVP-RIFIT	37	CHEBI:33322	rubidium
def2-TZVP-RIFIT	38	CHEBI:33324	strontium
def2-TZVP-RIFIT	39	CHEBI:33331	yttrium
def2-TZVP-RIFIT	40	CHEBI:33342	zirconium
def2-TZVP-RIFIT	41	CHEBI:33344	niobium
def2-TZVP-RIFIT	42	CHEBI:28685	molybdenum
def2-TZVP-RIFIT	43	CHEBI:33353	technetium
def2-TZVP-RIFIT	44	CHEBI:30682	ruthenium
def2-TZVP-RIFIT	45	CHEBI:33359	rhodium
def2-TZVP-RIFIT	46	CHEBI:33363	palladium
def2-TZVP-RIFIT	47	CHEBI:30512	silver
def2-TZVP-RIFIT	48	CHEBI:22977	cadmium
def2-TZVP-RIFIT	49	CHEBI:30430	indium
def2-TZVP-RIFIT	50	CHEBI:27007	tin
def2-TZVP-RIFIT	51	CHEBI:30513	antimony
def2-TZVP-RIFIT	52	CHEBI:30452	tellurium
def2-TZVP-RIFIT	53	CHEBI:24859	iodine
def2-TZVP-RIFIT	54	CHEBI:49957	xenon
def2-TZVP-RIFIT	55	CHEBI:30514	caesium
def2-TZVP-RIFIT	56	CHEBI:32594	barium
def2-TZVP-RIFIT	57	CHEBI:33336	lanthanum
def2-TZVP-RIFIT	72	CHEBI:33343	hafnium
def2-TZVP-RIFIT	73	CHEBI:33348	tantalum
def2-TZVP-RIFIT	74	CHEBI:27998	tungsten
def2-TZVP-RIFIT	75	CHEBI:49882	rhenium
def2-TZVP-RIFIT	76	CHEBI:30687	osmium
def2-TZVP-RIFIT	77	CHEBI:49666	iridium
def2-TZVP-RIFIT	78	CHEBI:33364	platinum
def2-TZVP-RIFIT	79	CHEBI:29287	gold
def2-TZVP-RIFIT	80	CHEBI:25195	mercury
def2-TZVP-RIFIT	81	CHEBI:30440	thallium
def2-TZVP-RIFIT	82	CHEBI:25016	lead
def2-TZVP-RIFIT	83	CHEBI:33301	bismuth
def2-TZVP-RIFIT	84	CHEBI:33313	polonium
def2-TZVP-RIFIT	85	CHEBI:30415	astatine
def2-TZVP-RIFIT	86	CHEBI:33314	radon
def2-TZVPD	1	CHEBI:49637	hydrogen
def2-TZVPD	2	CHEBI:30217	helium
def2-TZVPD	3	CHEBI:30145	lithium
def2-TZVPD	4	CHEBI:30501	beryllium
def2-TZVPD	5	CHEBI:27560	boron
def2-TZVPD	6	CHEBI:27594	carbon
def2-TZVPD	7	CHEBI:25555	nitrogen
def2-TZVPD	8	CHEBI:25805	oxygen
def2-TZVPD	9	CHEBI:24061	fluorine
def2-TZVPD	10	CHEBI:33310	neon
def2-TZVPD	11	CHEBI:26708	sodium
def2-TZVPD	12	CHEBI:25107	magnesium
def2-TZVPD	13	CHEBI:28984	aluminium
def2-TZVPD	14	CHEBI:27573	silicon
def2-TZVPD	15	CHEBI:28659	phosphorus
def2-TZVPD	16	CHEBI:26833	sulfur
def2-TZVPD	17	CHEBI:23116	chlorine
def2-TZVPD	18	CHEBI:49475	argon
def2-TZVPD	19	CHEBI:26216	potassium
def2-TZVPD	20	CHEBI:22984	calcium
def2-TZVPD	21	CHEBI:33330	scandium
def2-TZVPD	22	CHEBI:33341	titanium
def2-TZVPD	23	CHEBI:27698	vanadium
def2-TZVPD	24	CHEBI:28073	chromium
def2-TZVPD	25	CHEBI:18291	manganese
def2-TZVPD	26	CHEBI:18248	iron
def2-TZVPD	27	CHEBI:27638	cobalt
def2-TZVPD	28	CHEBI:28112	nickel
def2-TZVPD	29	CHEBI:28694	copper
def2-TZVPD	30	CHEBI:27363	zinc
def2-TZVPD	31	CHEBI:49631	gallium
def2-TZVPD	32	CHEBI:30441	germanium
def2-TZVPD	33	CHEBI:27563	arsenic
def2-TZVPD	34	CHEBI:27568	selenium
def2-TZVPD	35	CHEBI:22927	bromine
def2-TZVPD	36	CHEBI:49696	krypton
def2-TZVPD	37	CHEBI:33322	rubidium
def2-TZVPD	38	CHEBI:33324	strontium
def2-TZVPD	39	CHEBI:33331	yttrium
def2-TZVPD	40	CHEBI:33342	zirconium
def2-TZVPD	41	CHEBI:33344	niobium
def2-TZVPD	42	CHEBI:28685	molybdenum
def2-TZVPD	43	CHEBI:33353	technetium
def2-TZVPD	44	CHEBI:30682	ruthenium
def2-TZVPD	45	CHEBI:33359	rhodium
def2-TZVPD	46	CHEBI:33363	palladium
def2-TZVPD	47	CHEBI:30512	silver
def2-TZVPD	48	CHEBI:22977	cadmium
def2-TZVPD	49	CHEBI:30430	indium
def2-TZVPD	50	CHEBI:27007	tin
def2-TZVPD	51	CHEBI:30513	antimony
def2-TZVPD	52	CHEBI:30452	tellurium
def2-TZVPD	53	CHEBI:24859	iodine
def2-TZVPD	54	CHEBI:49957	xenon
def2-TZVPD	55	CHEBI:30514	caesium
def2-TZVPD	56	CHEBI:32594	barium
def2-TZVPD	57	CHEBI:33336	lanthanum
def2-TZVPD	72	CHEBI:33343	hafnium
def2-TZVPD	73	CHEBI:33348	tantalum
def2-TZVPD	74	CHEBI:27998	tungsten
def2-TZVPD	75	CHEBI:49882	rhenium
def2-TZVPD	76	CHEBI:30687	osmium
def2-TZVPD	77	CHEBI:49666	iridium
def2-TZVPD	78	CHEBI:33364	platinum
def2-TZVPD	79	CHEBI:29287	gold
def2-TZVPD	80	CHEBI:25195	mercury
def2-TZVPD	81	CHEBI:30440	thallium
def2-TZVPD	82	CHEBI:25016	lead
def2-TZVPD	83	CHEBI:33301	bismuth
def2-TZVPD	84	CHEBI:33313	polonium
def2-TZVPD	85	CHEBI:30415	astatine
def2-TZVPD	86	CHEBI:33314	radon
def2-TZVPD	1	CHEBI:49637	hydrogen
def2-TZVPD	2	CHEBI:30217	helium
def2-TZVPD	3	CHEBI:30145	lithium
def2-TZVPD	4	CHEBI:30501	beryllium
def2-TZVPD	5	CHEBI:27560	boron
def2-TZVPD	6	CHEBI:27594	carbon
def2-TZVPD	7	CHEBI:25555	nitrogen
def2-TZVPD	8	CHEBI:25805	oxygen
def2-TZVPD	9	CHEBI:24061	fluorine
def2-TZVPD	10	CHEBI:33310	neon
def2-TZVPD	11	CHEBI:26708	sodium
def2-TZVPD	12	CHEBI:25107	magnesium
def2-TZVPD	13	CHEBI:28984	aluminium
def2-TZVPD	14	CHEBI:27573	silicon
def2-TZVPD	15	CHEBI:28659	phosphorus
def2-TZVPD	16	CHEBI:26833	sulfur
def2-TZVPD	17	CHEBI:23116	chlorine
def2-TZVPD	18	CHEBI:49475	argon
def2-TZVPD	19	CHEBI:26216	potassium
def2-TZVPD	20	CHEBI:22984	calcium
def2-TZVPD	21	CHEBI:33330	scandium
def2-TZVPD	22	CHEBI:33341	titanium
def2-TZVPD	23	CHEBI:27698	vanadium
def2-TZVPD	24	CHEBI:28073	chromium
def2-TZVPD	25	CHEBI:18291	manganese
def2-TZVPD	26	CHEBI:18248	iron
def2-TZVPD	27	CHEBI:27638	cobalt
def2-TZVPD	28	CHEBI:28112	nickel
def2-TZVPD	29	CHEBI:28694	copper
def2-TZVPD	30	CHEBI:27363	zinc
def2-TZVPD	31	CHEBI:49631	gallium
def2-TZVPD	32	CHEBI:30441	germanium
def2-TZVPD	33	CHEBI:27563	arsenic
def2-TZVPD	34	CHEBI:27568	selenium
def2-TZVPD	35	CHEBI:22927	bromine
def2-TZVPD	36	CHEBI:49696	krypton
def2-TZVPD	37	CHEBI:33322	rubidium
def2-TZVPD	38	CHEBI:33324	strontium
def2-TZVPD	39	CHEBI:33331	yttrium
def2-TZVPD	40	CHEBI:33342	zirconium
def2-TZVPD	41	CHEBI:33344	niobium
def2-TZVPD	42	CHEBI:28685	molybdenum
def2-TZVPD	43	CHEBI:33353	technetium
def2-TZVPD	44	CHEBI:30682	ruthenium
def2-TZVPD	45	CHEBI:33359	rhodium
def2-TZVPD	46	CHEBI:33363	palladium
def2-TZVPD	47	CHEBI:30512	silver
def2-TZVPD	48	CHEBI:22977	cadmium
def2-TZVPD	49	CHEBI:30430	indium
def2-TZVPD	50	CHEBI:27007	tin
def2-TZVPD	51	CHEBI:30513	antimony
def2-TZVPD	52	CHEBI:30452	tellurium
def2-TZVPD	53	CHEBI:24859	iodine
def2-TZVPD	54	CHEBI:49957	xenon
def2-TZVPD	55	CHEBI:30514	caesium
def2-TZVPD	56	CHEBI:32594	barium
def2-TZVPD	57	CHEBI:33336	lanthanum
def2-TZVPD	72	CHEBI:33343	hafnium
def2-TZVPD	73	CHEBI:33348	tantalum
def2-TZVPD	74	CHEBI:27998	tungsten
def2-TZVPD	75	CHEBI:49882	rhenium
def2-TZVPD	76	CHEBI:30687	osmium
def2-TZVPD	77	CHEBI:49666	iridium
def2-TZVPD	78	CHEBI:33364	platinum
def2-TZVPD	79	CHEBI:29287	gold
def2-TZVPD	80	CHEBI:25195	mercury
def2-TZVPD	81	CHEBI:30440	thallium
def2-TZVPD	82	CHEBI:25016	lead
def2-TZVPD	83	CHEBI:33301	bismuth
def2-TZVPD	84	CHEBI:33313	polonium
def2-TZVPD	85	CHEBI:30415	astatine
def2-TZVPD	86	CHEBI:33314	radon
def2-TZVPD-RIFIT	1	CHEBI:49637	hydrogen
def2-TZVPD-RIFIT	2	CHEBI:30217	helium
def2-TZVPD-RIFIT	3	CHEBI:30145	lithium
def2-TZVPD-RIFIT	4	CHEBI:30501	beryllium
def2-TZVPD-RIFIT	5	CHEBI:27560	boron
def2-TZVPD-RIFIT	6	CHEBI:27594	carbon
def2-TZVPD-RIFIT	7	CHEBI:25555	nitrogen
def2-TZVPD-RIFIT	8	CHEBI:25805	oxygen
def2-TZVPD-RIFIT	9	CHEBI:24061	fluorine
def2-TZVPD-RIFIT	10	CHEBI:33310	neon
def2-TZVPD-RIFIT	11	CHEBI:26708	sodium
